image_id,x,y,width,height
4013,135,42,227,287
4014,99,45,343,322
4015,48,98,194,189
4016,160,43,242,213
4017,152,56,128,182
4018,147,37,277,272
4019,82,88,319,357
4020,25,83,189,403
4021,17,32,121,136
4022,131,55,275,260
4023,30,22,169,192
4024,90,135,299,333
4025,34,84,431,266
4026,60,75,382,208
4027,199,60,283,267
4028,48,49,224,256
4029,131,103,285,221
4030,174,106,135,228
4031,69,12,243,237
4032,16,43,107,144
4033,33,68,407,335
4034,38,24,326,456
4035,51,72,143,180
4036,114,68,236,240
4037,100,41,258,316
4038,11,17,121,220
4039,118,121,209,228
4040,12,6,254,370
4041,207,161,249,239
4042,100,58,280,280
4043,73,38,398,385
4044,25,37,268,357
4045,78,78,332,290
4046,120,47,112,156
4047,87,43,149,336
4048,144,65,327,268
4049,56,54,158,224
4050,94,42,295,282
4051,137,38,201,336
4052,80,10,240,357
4053,54,58,273,348
4054,116,112,147,261
4055,123,93,192,180
4056,27,81,288,394
4057,112,120,183,299
4058,135,120,173,351
4059,13,76,340,239
4060,132,48,171,256
4061,107,45,270,255
4062,100,56,314,309
4063,176,36,144,199
4064,128,110,239,157
4065,31,175,266,260
4066,128,36,302,291
4067,179,87,182,180
4068,12,18,456,401
4069,106,94,146,354
4070,87,74,182,338
4071,69,55,253,299
4072,103,203,201,245
4073,8,6,261,350
4074,45,102,194,357
4075,79,52,298,301
4076,107,43,150,247
4077,143,94,297,134
4078,29,80,368,144
4079,220,133,174,135
4080,122,89,323,148
4081,62,29,206,179
4082,153,104,148,116
4083,40,75,366,160
4084,76,76,312,262
4085,83,100,282,156
4086,117,55,270,201
4087,127,9,206,259
4088,87,32,169,142
4089,187,67,205,185
4090,24,128,262,127
4091,169,40,214,204
4092,46,3,453,328
4093,3,4,493,329
4094,162,90,199,135
4095,119,8,300,282
4096,31,141,341,127
4097,210,97,247,206
4098,10,86,490,133
4099,11,33,440,224
4100,75,23,416,223
4101,52,25,193,212
4102,53,1,223,211
4103,87,98,305,222
4104,168,129,172,153
4105,108,41,348,248
4106,58,223,248,103
4107,79,44,404,220
4108,49,48,177,180
4109,95,72,343,183
4110,38,70,353,185
4111,122,52,247,214
4112,39,69,353,300
4113,86,82,249,130
4114,169,86,314,162
4115,191,127,162,175
4116,136,54,304,160
4117,17,22,375,226
4118,6,25,212,190
4119,5,18,438,407
4120,42,30,404,273
4121,33,45,237,139
4122,63,12,338,331
4123,75,51,300,222
4124,16,39,350,376
4125,73,87,274,192
4126,86,62,326,236
4127,14,38,178,121
4128,75,58,268,410
4129,211,124,232,186
4130,107,124,376,206
4131,98,60,202,241
4132,48,113,286,134
4133,98,107,311,194
4134,1,0,310,331
4135,63,30,393,217
4136,107,77,285,197
4137,54,51,416,251
4138,73,53,375,229
4139,118,118,290,163
4140,134,134,272,104
4141,98,96,265,158
4142,81,154,370,136
4143,231,34,184,303
4144,56,54,402,320
4145,33,85,395,129
4146,53,44,169,168
4147,68,54,340,236
4148,180,81,292,244
4149,61,34,185,277
4150,36,40,236,265
4151,75,105,231,338
4152,45,89,451,267
4153,60,49,416,284
4154,62,50,393,250
4155,41,31,337,258
4156,81,61,253,226
4157,46,58,248,334
4158,143,28,252,241
4159,5,13,211,103
4160,184,18,141,291
4161,23,67,415,230
4162,73,76,193,209
4163,154,80,147,131
4164,76,67,384,262
4165,74,28,372,286
4166,146,11,318,274
4167,35,118,457,173
4168,78,60,334,237
4169,28,27,368,307
4170,43,17,231,338
4171,193,150,160,112
4172,157,34,290,254
4173,146,28,240,258
4174,9,33,305,251
4175,131,47,186,265
4176,83,20,346,249
4177,96,94,148,103
4178,179,103,242,161
4179,20,7,218,208
4180,64,81,227,222
4181,147,77,286,158
4182,198,53,214,222
4183,65,83,294,192
4184,112,29,161,284
4185,88,84,213,250
4186,187,82,209,129
4187,146,50,166,144
4188,125,75,316,147
4189,141,75,253,179
4190,0,41,431,292
4191,100,101,227,319
4192,165,92,155,143
4193,72,23,268,460
4194,102,53,189,174
4195,116,39,316,232
4196,124,19,266,238
4197,88,32,387,254
4198,44,87,240,295
4199,165,30,306,241
4200,201,65,146,145
4201,133,17,284,308
4202,153,61,241,186
4203,97,95,403,376
4204,61,81,412,287
4205,18,110,325,358
4206,222,54,192,235
4207,69,68,229,241
4208,78,8,326,367
4209,139,95,230,334
4210,27,28,346,327
4211,106,125,234,319
4212,4,63,382,297
4213,146,12,273,290
4214,206,118,242,345
4215,41,26,419,306
4216,73,88,355,154
4217,57,81,285,222
4218,172,264,195,100
4219,97,43,208,323
4220,219,54,264,220
4221,184,91,116,197
4222,47,110,372,285
4223,11,56,347,335
4224,88,99,207,138
4225,234,121,130,181
4226,133,70,213,294
4227,134,88,293,222
4228,62,100,185,262
4229,45,112,214,247
4230,107,54,335,250
4231,268,22,135,345
4232,177,89,315,284
4233,44,45,268,143
4234,17,94,447,235
4235,27,28,453,265
4236,184,79,147,242
4237,105,15,255,305
4238,14,70,417,155
4239,0,49,304,282
4240,46,73,262,231
4241,91,44,296,280
4242,62,123,251,284
4243,147,125,201,203
4244,212,134,225,119
4245,14,91,468,260
4246,3,53,427,259
4247,141,33,173,272
4248,178,114,119,164
4249,93,91,207,229
4250,73,99,320,233
4251,204,60,290,283
4252,55,89,341,193
4253,55,1,283,417
4254,125,72,288,339
4255,22,82,351,258
4256,111,270,195,153
4257,48,18,216,468
4258,47,61,202,380
4259,181,62,188,315
4260,242,50,108,244
4261,96,127,172,291
4262,20,88,396,232
4263,67,114,243,337
4264,84,67,240,212
4265,28,114,312,228
4266,20,48,415,330
4267,126,13,372,318
4268,82,60,136,406
4269,115,76,187,399
4270,153,146,210,261
4271,105,72,325,260
4272,76,66,294,232
4273,42,70,279,304
4274,33,51,408,255
4275,142,99,194,190
4276,79,137,325,218
4277,157,56,136,307
4278,205,124,132,240
4279,45,94,281,197
4280,153,111,268,263
4281,46,43,422,350
4282,83,89,229,133
4283,46,125,160,374
4284,193,72,238,266
4285,70,115,259,350
4286,157,59,204,202
4287,47,50,212,418
4288,12,37,349,282
4289,83,116,115,101
4290,161,55,249,239
4291,44,54,333,404
4292,87,150,173,249
4293,107,97,322,394
4294,92,93,256,225
4295,10,71,367,272
4296,147,89,213,146
4297,127,89,196,141
4298,161,60,210,314
4299,122,261,166,100
4300,191,47,291,149
4301,194,8,157,366
4302,197,82,149,157
4303,133,75,366,324
4304,149,112,166,260
4305,32,48,204,288
4306,29,110,362,204
4307,74,78,369,227
4308,50,83,286,192
4309,114,101,185,398
4310,104,116,167,130
4311,127,47,372,285
4312,179,60,151,273
4313,58,9,322,433
4314,105,36,300,335
4315,32,35,295,295
4316,169,37,282,368
4317,50,10,203,167
4318,195,94,143,216
4319,152,155,291,110
4320,172,75,140,215
4321,87,98,155,260
4322,75,57,333,294
4323,152,122,163,148
4324,53,30,217,428
4325,72,130,264,185
4326,71,59,226,247
4327,0,62,192,174
4328,118,29,381,302
4329,1,187,205,312
4330,75,143,235,190
4331,181,74,155,261
4332,111,174,261,286
4333,140,22,250,288
4334,193,51,176,260
4335,60,56,241,149
4336,220,145,180,104
4337,2,31,438,339
4338,103,13,236,316
4339,92,23,106,118
4340,95,112,192,362
4341,104,114,258,165
4342,174,107,163,107
4343,58,146,177,242
4344,108,19,177,403
4345,3,6,386,321
4346,13,133,298,182
4347,113,136,133,125
4348,180,61,153,162
4349,113,61,121,143
4350,13,108,244,174
4351,176,67,132,265
4352,96,101,279,196
4353,0,204,221,245
4354,117,29,207,323
4355,25,25,449,275
4356,47,38,448,321
4357,51,6,423,319
4358,115,122,228,270
4359,105,90,217,232
4360,168,125,174,212
4361,112,99,348,253
4362,52,123,281,338
4363,26,7,339,368
4364,92,142,177,317
4365,127,133,170,253
4366,155,74,284,231
4367,76,109,257,173
4368,93,54,245,275
4369,68,38,309,262
4370,254,42,217,261
4371,132,75,359,234
4372,178,118,118,208
4373,5,63,329,435
4374,177,114,297,198
4375,75,37,349,197
4376,29,54,371,233
4377,73,151,265,208
4378,86,122,198,231
4379,219,85,191,220
4380,31,89,294,181
4381,145,84,231,229
4382,190,133,178,102
4383,86,76,383,226
4384,208,76,160,263
4385,194,93,268,180
4386,190,82,181,182
4387,100,164,126,261
4388,169,243,203,180
4389,177,42,196,178
4390,183,130,224,112
4391,66,114,330,299
4392,5,79,390,200
4393,77,34,381,284
4394,1,65,340,308
4395,148,66,162,199
4396,81,44,275,275
4397,158,43,299,320
4398,91,39,276,265
4399,167,88,171,299
4400,0,68,481,299
4401,38,49,359,291
4402,225,127,190,157
4403,212,63,248,126
4404,25,22,349,434
4405,32,25,320,413
4406,105,36,252,234
4407,84,150,222,156
4408,28,68,225,127
4409,188,124,165,149
4410,120,70,215,204
4411,139,99,265,163
4412,99,51,211,328
4413,124,185,369,237
4414,135,230,192,141
4415,20,150,232,196
4416,47,99,122,137
4417,120,63,370,158
4418,101,111,135,193
4419,177,128,128,164
4420,304,47,117,159
4421,78,57,382,245
4422,228,129,272,202
4423,3,57,398,276
4424,76,62,216,210
4425,21,68,313,220
4426,104,39,110,163
4427,37,83,340,288
4428,16,73,449,216
4429,122,46,235,432
4430,180,151,305,152
4431,39,113,429,183
4432,219,115,151,207
4433,72,67,426,332
4434,166,78,192,285
4435,44,70,260,397
4436,139,40,210,278
4437,162,86,157,183
4438,41,45,297,278
4439,170,133,127,290
4440,184,66,123,264
4441,83,58,256,206
4442,89,102,168,293
4443,144,49,243,262
4444,28,81,256,369
4445,114,104,224,164
4446,66,80,275,284
4447,63,91,341,215
4448,30,82,281,245
4449,117,148,176,217
4450,114,166,116,248
4451,106,147,252,299
4452,105,43,296,257
4453,204,161,159,249
4454,24,75,275,324
4455,132,118,118,200
4456,83,57,368,257
4457,24,59,448,352
4458,73,52,364,388
4459,161,129,108,262
4460,41,66,301,218
4461,147,58,284,295
4462,181,12,154,346
4463,187,89,113,111
4464,150,133,164,115
4465,138,66,151,374
4466,105,87,258,190
4467,115,130,253,330
4468,53,17,352,372
4469,230,91,126,215
4470,54,141,295,300
4471,68,95,157,351
4472,97,126,225,211
4473,43,96,325,183
4474,19,31,415,301
4475,128,50,328,393
4476,142,73,228,243
4477,176,127,152,146
4478,135,156,230,316
4479,140,89,310,189
4480,127,50,141,297
4481,108,47,272,309
4482,204,45,199,276
4483,182,41,147,349
4484,37,120,314,299
4485,198,57,213,255
4486,157,55,173,194
4487,172,74,275,383
4488,137,53,223,213
4489,167,91,137,214
4490,58,82,273,330
4491,78,146,157,150
4492,179,79,131,352
4493,194,108,163,108
4494,20,58,325,289
4495,124,89,216,172
4496,149,99,182,283
4497,121,60,231,242
4498,66,25,219,254
4499,36,84,391,357
4500,106,66,155,405
4501,14,51,385,426
4502,134,106,180,276
4503,63,75,305,261
4504,234,127,171,163
4505,106,87,181,153
4506,99,20,211,471
4507,32,102,247,149
4508,92,63,352,288
4509,28,59,340,206
4510,64,139,226,329
4511,145,15,297,197
4512,85,23,183,467
4513,39,115,161,354
4514,23,112,212,240
4515,0,72,384,264
4516,171,53,180,192
4517,124,48,335,346
4518,209,95,170,173
4519,248,16,160,307
4520,54,79,224,138
4521,184,126,102,112
4522,48,55,244,154
4523,117,19,277,303
4524,109,55,225,339
4525,148,91,130,283
4526,145,58,254,229
4527,91,85,148,144
4528,12,39,159,111
4529,160,76,310,214
4530,18,57,314,415
4531,59,142,168,311
4532,108,119,211,249
4533,153,99,221,228
4534,83,93,161,349
4535,81,125,172,285
4536,164,72,124,193
4537,67,99,227,370
4538,23,39,396,291
4539,218,101,138,141
4540,81,112,140,324
4541,2,74,395,242
4542,158,105,156,146
4543,134,72,201,272
4544,247,244,187,201
4545,99,97,268,191
4546,51,78,256,242
4547,65,61,336,400
4548,147,131,167,128
4549,190,122,197,203
4550,91,163,213,257
4551,150,36,296,171
4552,35,47,210,269
4553,118,98,222,180
4554,112,71,309,200
4555,274,96,139,119
4556,100,44,121,205
4557,5,43,259,172
4558,43,127,337,210
4559,63,53,269,154
4560,73,15,288,279
4561,213,95,239,153
4562,151,149,132,129
4563,100,169,199,190
4564,68,61,169,114
4565,122,114,184,247
4566,85,117,341,279
4567,112,93,152,104
4568,230,140,184,163
4569,46,151,278,258
4570,120,127,187,113
4571,121,102,256,201
4572,88,88,271,330
4573,182,103,261,145
4574,101,173,147,292
4575,126,101,202,188
4576,223,44,144,193
4577,158,106,144,205
4578,281,146,113,131
4579,40,177,147,143
4580,238,50,195,226
4581,89,40,162,354
4582,89,45,238,186
4583,37,34,449,362
4584,116,205,192,127
4585,203,118,210,149
4586,120,53,274,260
4587,146,102,179,155
4588,92,78,272,216
4589,74,44,196,417
4590,155,88,288,282
4591,277,97,114,139
4592,236,75,106,102
4593,155,61,257,376
4594,116,109,130,109
4595,130,28,341,220
4596,132,44,332,248
4597,97,82,263,366
4598,180,94,226,151
4599,107,47,138,193
4600,69,107,353,224
4601,202,110,184,113
4602,59,106,263,243
4603,197,78,154,119
4604,112,44,262,228
4605,201,160,200,237
4606,215,75,187,153
4607,51,61,307,267
4608,197,111,108,101
4609,158,90,213,210
4610,176,28,257,306
4611,55,110,291,232
4612,43,79,342,177
4613,62,77,396,249
4614,61,109,219,259
4615,205,118,237,162
4616,191,88,167,148
4617,163,138,138,112
4618,181,103,177,103
4619,122,198,213,178
4620,50,92,201,152
4621,106,119,188,108
4622,83,216,147,138
4623,84,92,204,155
4624,120,96,283,187
4625,171,39,294,242
4626,17,73,317,183
4627,18,85,281,161
4628,40,69,358,225
4629,53,82,152,250
4630,39,72,326,176
4631,89,89,284,171
4632,199,98,226,151
4633,47,182,265,235
4634,160,101,283,170
4635,27,41,458,279
4636,61,151,232,121
4637,221,126,208,127
4638,60,108,361,165
4639,155,111,163,109
4640,120,45,278,229
4641,210,99,193,141
4642,110,63,300,179
4643,76,111,229,136
4644,120,31,339,223
4645,0,42,465,333
4646,100,71,298,227
4647,138,135,343,193
4648,147,32,264,197
4649,63,50,246,160
4650,93,87,121,185
4651,154,132,204,119
4652,78,94,129,116
4653,207,72,128,167
4654,156,96,298,192
4655,152,77,278,166
4656,60,126,239,256
4657,110,75,190,255
4658,41,225,268,171
4659,115,82,274,175
4660,97,51,239,251
4661,70,135,354,222
4662,162,79,192,202
4663,42,25,386,454
4664,127,117,178,126
4665,205,77,147,163
4666,98,80,293,176
4667,142,123,319,153
4668,254,154,136,145
4669,85,131,235,307
4670,141,15,199,134
4671,37,136,208,115
4672,118,129,131,103
4673,181,56,175,242
4674,113,76,245,261
4675,57,105,268,234
4676,82,100,376,181
4677,167,108,141,140
4678,178,188,219,139
4679,180,80,120,128
4680,123,80,210,156
4681,166,115,153,101
4682,81,111,199,123
4683,118,39,125,198
4684,38,46,330,236
4685,51,141,248,123
4686,28,68,358,270
4687,197,97,158,128
4688,95,61,259,227
4689,14,134,277,210
4690,67,105,277,233
4691,15,10,452,313
4692,190,64,158,240
4693,125,157,339,120
4694,233,79,238,173
4695,235,31,213,130
4696,98,109,284,198
4697,60,33,249,143
4698,232,42,213,163
4699,68,87,394,302
4700,160,121,149,115
4701,72,170,188,164
4702,41,57,315,230
4703,10,90,431,226
4704,165,88,234,189
4705,61,81,313,221
4706,46,86,322,179
4707,137,37,226,159
4708,85,87,248,131
4709,189,117,162,115
4710,193,50,213,266
4711,58,126,275,121
4712,91,83,136,204
4713,96,93,249,254
4714,31,42,235,189
4715,87,67,295,163
4716,82,35,166,256
4717,138,45,180,120
4718,191,116,145,142
4719,148,9,291,318
4720,54,47,369,266
4721,167,98,206,105
4722,38,15,390,272
4723,15,64,456,202
4724,218,154,211,256
4725,109,79,264,205
4726,169,72,261,202
4727,94,98,251,171
4728,113,40,276,257
4729,37,100,365,200
4730,216,119,252,167
4731,12,47,428,234
4732,83,94,205,138
4733,195,107,248,164
4734,42,60,304,303
4735,177,72,141,218
4736,159,132,132,109
4737,44,106,237,179
4738,120,73,222,212
4739,137,73,254,224
4740,176,46,153,284
4741,175,58,152,292
4742,107,117,168,105
4743,130,70,205,192
4744,39,62,444,222
4745,57,71,143,115
4746,174,81,220,154
4747,101,127,139,142
4748,166,162,217,120
4749,13,102,305,251
4750,81,65,241,246
4751,132,48,209,216
4752,83,97,338,177
4753,214,27,232,252
4754,77,29,410,287
4755,119,118,197,153
4756,142,103,261,241
4757,238,88,209,145
4758,120,76,278,202
4759,165,67,162,215
4760,142,154,263,140
4761,29,27,394,306
4762,207,95,141,203
4763,87,104,215,183
4764,156,128,236,116
4765,74,107,174,283
4766,131,45,256,299
4767,185,46,245,231
4768,97,43,128,276
4769,146,130,173,194
4770,122,48,227,285
4771,273,38,156,209
4772,214,24,266,305
4773,102,64,173,389
4774,169,44,151,251
4775,28,32,341,263
4776,208,114,108,134
4777,67,125,209,180
4778,124,138,263,202
4779,121,118,227,207
4780,215,51,190,138
4781,168,125,197,129
4782,105,77,328,193
4783,104,96,107,235
4784,154,123,146,104
4785,178,136,122,107
4786,35,63,186,273
4787,26,128,279,170
4788,48,75,355,341
4789,119,112,190,311
4790,180,121,249,187
4791,156,68,182,241
4792,100,46,253,251
4793,33,107,292,301
4794,68,140,278,296
4795,36,35,315,282
4796,55,38,133,180
4797,128,139,109,193
4798,118,70,188,238
4799,207,178,125,162
4800,160,15,210,280
4801,88,98,187,349
4802,156,48,189,218
4803,172,113,190,215
4804,177,13,274,323
4805,175,117,158,120
4806,75,87,303,289
4807,227,70,221,189
4808,48,191,155,142
4809,289,67,153,186
4810,17,105,402,231
4811,49,61,279,241
4812,37,37,335,225
4813,109,63,291,390
4814,85,99,150,250
4815,255,129,187,143
4816,44,50,191,279
4817,88,123,206,221
4818,179,153,181,270
4819,80,89,151,194
4820,196,89,116,237
4821,172,113,267,226
4822,125,43,223,250
4823,150,79,153,164
4824,182,69,168,169
4825,29,51,195,421
4826,185,92,119,184
4827,115,133,218,265
4828,38,80,237,249
4829,178,36,259,335
4830,81,82,289,376
4831,121,111,161,164
4832,174,99,206,219
4833,108,104,198,315
4834,181,25,140,211
4835,42,70,269,235
4836,164,80,195,199
4837,135,83,321,226
4838,69,98,279,178
4839,118,173,153,183
4840,178,139,107,143
4841,141,67,179,243
4842,87,57,188,273
4843,138,117,131,152
4844,175,94,128,145
4845,62,56,376,294
4846,203,64,163,249
4847,155,140,121,271
4848,204,99,226,147
4849,63,17,283,480
4850,52,84,377,252
4851,91,28,305,304
4852,137,61,202,257
4853,47,78,368,141
4854,86,117,361,325
4855,17,33,462,270
4856,159,44,260,313
4857,57,24,238,252
4858,126,85,229,292
4859,40,80,309,181
4860,38,56,308,180
4861,137,57,282,214
4862,26,34,332,212
4863,146,82,143,212
4864,27,35,193,159
4865,26,120,244,302
4866,152,67,282,234
4867,8,74,333,156
4868,6,54,295,224
4869,55,101,290,173
4870,58,95,262,210
4871,130,71,200,133
4872,118,38,178,143
4873,189,68,237,201
4874,112,75,284,240
4875,69,90,246,251
4876,51,73,213,146
4877,157,100,220,216
4878,169,80,259,220
4879,4,5,133,168
4880,123,87,181,129
4881,204,126,121,155
4882,11,40,332,184
4883,18,1,291,315
4884,80,16,334,267
4885,24,77,296,228
4886,38,79,281,149
4887,39,64,335,435
4888,30,32,387,297
4889,68,46,411,286
4890,19,19,354,450
4891,73,32,414,443
4892,50,40,196,167
4893,139,49,310,268
4894,70,54,179,161
4895,65,43,430,287
4896,2,0,311,221
4897,82,54,196,266
4898,0,46,399,141
4899,28,36,170,167
4900,175,26,151,197
4901,161,100,135,167
4902,89,33,362,332
4903,121,47,308,179
4904,118,91,177,198
4905,83,15,240,233
4906,71,212,166,170
4907,41,47,324,284
4908,111,91,197,195
4909,88,53,326,275
4910,146,58,302,278
4911,138,101,199,187
4912,74,88,274,227
4913,96,77,246,219
4914,106,87,247,251
4915,158,98,239,260
4916,49,157,287,136
4917,2,99,449,366
4918,61,101,255,202
4919,124,112,231,242
4920,14,32,406,338
4921,115,82,223,168
4922,21,117,289,262
4923,116,44,349,219
4924,125,85,318,167
4925,182,81,226,189
4926,144,39,329,325
4927,115,82,206,203
4928,86,73,238,202
4929,223,62,201,241
4930,129,95,326,212
4931,147,99,221,169
4932,256,82,153,228
4933,109,158,166,144
4934,151,63,218,159
4935,47,138,393,237
4936,162,74,327,303
4937,176,53,303,188
4938,106,94,232,308
4939,111,47,310,228
4940,23,125,271,281
4941,52,132,253,146
4942,32,56,440,300
4943,139,135,174,145
4944,125,59,363,269
4945,267,111,130,140
4946,171,107,279,165
4947,118,153,216,154
4948,218,154,216,169
4949,43,82,421,239
4950,28,74,446,215
4951,67,63,311,270
4952,42,106,341,183
4953,138,80,250,175
4954,110,84,214,253
4955,144,91,217,207
4956,170,106,278,209
4957,132,95,198,132
4958,93,45,359,244
4959,68,55,278,219
4960,45,71,363,212
4961,24,68,358,238
4962,125,128,227,108
4963,29,63,388,310
4964,143,58,340,329
4965,32,141,348,281
4966,113,75,324,106
4967,169,99,161,125
4968,168,93,243,135
4969,150,186,176,104
4970,26,126,438,147
4971,9,115,389,151
4972,123,90,279,124
4973,88,102,284,106
4974,28,27,427,257
4975,50,87,382,209
4976,160,114,198,116
4977,67,153,399,128
4978,46,64,418,127
4979,13,186,311,115
4980,197,129,272,108
4981,21,94,424,105
4982,195,116,215,111
4983,74,57,377,220
4984,82,85,310,144
4985,69,46,217,331
4986,89,121,297,144
4987,146,152,238,110
4988,17,76,347,151
4989,207,111,217,139
4990,150,68,315,178
4991,121,57,195,163
4992,120,170,276,127
4993,122,132,244,107
4994,76,94,294,237
4995,113,90,270,147
4996,28,136,344,110
4997,130,137,252,151
4998,4,79,454,106
4999,53,130,244,246
5000,75,110,286,143
5001,92,134,294,155
5002,215,86,149,102
5003,176,75,168,119
5004,117,82,319,102
5005,114,179,299,123
5006,60,87,401,140
5007,34,33,438,326
5008,66,82,315,126
5009,76,93,394,145
5010,40,95,449,210
5011,131,105,345,146
5012,49,22,282,158
5013,170,104,122,106
5014,40,73,300,128
5015,5,133,325,303
5016,182,112,237,102
5017,152,79,257,132
5018,226,133,224,113
5019,147,100,204,116
5020,64,50,335,210
5021,114,62,335,117
5022,5,80,435,160
5023,35,50,344,228
